date_posted,funny,helpful,hour_played,is_early_access_review,recommendation,review,title
2017-11-23,0,0,358,False,Recommended,This game prevents me from doing my homework,Rocket League®
2018-11-27,0,0,90,False,Recommended,Tons of fun! Even better when you play with friends.,Rocket League®
2016-11-23,0,0,879,False,Recommended,One of the best competitive games ever made!As of November 2018 still a great game. Game gets updated regulary and the new rocket pass is pretty cool,Rocket League®
2017-09-18,0,0,1471,False,Recommended,it's ok i guess,Rocket League®
2018-11-27,0,0,295,False,Not Recommended,The trading IS AWFUL TERRIBLE DISGUSTING BAD!!!! If you want to trade with unknown players be aware that you GOING TO BE SCAMMED!!! HORRIBLE! It's the third time I got scammed BECAUSE the developers fought it's a good idea to make trades that are big and have more than 20 items to TAKE 2 TRADES!! WHAT THE F***! JUST FIX THE GOD DAMN S***! DON'T TRUST ANYBODY! BUT I'M AND DID THAT! &gt ( the game is great and I'm just salty ),Rocket League®
2018-11-27,0,0,93,False,Recommended,Now this is rocket league.,Rocket League®
2017-11-24,0,0,461,False,Recommended,ja,Rocket League®
2018-11-26,0,0,17,False,Recommended,Király egy játék el lehet benne szórakozini főleg haverokkal.,Rocket League®
2018-11-26,0,0,0,False,Recommended,Fun game to play with friends and always updating with new content,Rocket League®
2018-11-26,0,0,2224,False,Recommended,Has been my main game since I started over a year ago. Great fun to play and has an awesome economy.,Rocket League®
2018-11-26,0,0,897,False,Recommended,Favorite game of all time 500+ hrs on PC and 1500+hrs on xbox! Never get tired of this game would highly reccomended!!!!,Rocket League®
2018-11-26,0,0,864,False,Recommended,I always come back. This game has something for everyone from the beginner to the Kuxir in training. You will not regret playing it. Also it's harder than it seems.,Rocket League®
2018-11-26,0,0,14,False,Recommended,Seriously didn't expect to like this game as much as I do right now. I don't play soccer but the physics of this game is just that damn good.,Rocket League®
2018-11-26,0,0,653,False,Recommended,cars &amp football so what?,Rocket League®
2016-11-24,0,0,962,False,Recommended,Buy it!,Rocket League®
2018-11-26,0,0,363,False,Recommended,Always can come back for a few games.,Rocket League®
2018-11-26,0,0,796,False,Recommended,great game,Rocket League®
2018-03-27,0,0,872,False,Not Recommended,ggwp,Rocket League®
2018-11-26,0,0,49,False,Recommended,It's a really simple premise. Get the ball into the goal....And avoid getting demolished....and use the boost wisely...and you know fly like a bird with your rocket car.Can be hard core can be casual heck I've seen a 3 year old score a goal (true story) so who knows?!,Rocket League®
2018-11-26,0,0,383,False,Recommended,10/10 would rocket again.,Rocket League®
2018-11-26,0,0,2,False,Recommended,Good game.,Rocket League®
2018-11-26,0,0,39,False,Recommended,Hit ball with car. Go boom. Nice shot.,Rocket League®
2018-11-26,0,0,1725,False,Recommended,Put the ball in the hole.,Rocket League®
2018-10-22,0,0,39,False,Recommended,&lt 3,Rocket League®
2018-10-22,0,0,10,False,Recommended,Beautiful Game.,Rocket League®
2018-10-22,0,0,59,False,Recommended,fun.,Rocket League®
2018-11-26,0,0,118,False,Recommended,10/10 worth the money for the amount of fun it offers.,Rocket League®
2018-11-26,0,0,344,False,Recommended,this is so good,Rocket League®
2017-11-27,0,0,275,False,Recommended,It's a great soccer game with an even better developer that actually cares about its community.,Rocket League®
2018-11-25,0,0,48,False,Recommended,Best game to play with friends,Rocket League®
2016-11-25,0,0,1317,False,Recommended,Fun With Friends. Would Recommend To Buy It.But After Buying It And You Like It And Still Want To Continue Playing A Piece Of Advice Don't Be TOXIC!!!! 3,Rocket League®
2018-11-25,0,0,36,False,Recommended,takes a bit to get the hang of aerials once you do game is amazing,Rocket League®
2018-07-07,0,0,3102,False,Recommended,It's aight.Update It's still pretty aight.,Rocket League®
2018-11-25,0,0,25,False,Recommended,testosterone filled energy game that causes you and eveyone else to become loud and obnoxious people screaming to the top of their lungs.,Rocket League®
2018-11-27,0,0,850,False,Recommended,756h played baam! &gt &gt 27.11.2018,Rocket League®
2017-09-09,0,0,1110,False,Not Recommended,worst game ever,Rocket League®
2015-07-27,0,0,1586,False,Recommended,gg,Rocket League®
2018-11-27,0,0,131,False,Recommended,Muito bom pra jogar com amigos,Rocket League®
2017-01-05,0,0,671,False,Recommended,One hell of a game.A great idea put to good use.Endless replayability fun times whether alone or with friends and a nice learning curve welcoming new and chalenging veterans.Overall a great and amusing game solid 8.5/10(this bad boy is still kickin),Rocket League®
2018-11-27,0,0,14,False,Recommended,Amazing game. Keeps things new with constant updates,Rocket League®
2017-05-16,0,0,334,False,Recommended,I have over 300 hours with this game only wish I had more. I own this game on both PC and on XBOX. Couldn't recommend it more.Still playing this game in 2018 and will be still playing in 2019.,Rocket League®
2017-11-22,0,0,590,False,Recommended,AMAZING GAME,Rocket League®
2018-11-27,0,0,0,False,Recommended,Really fun game to play with friends Weird on keyboard and mouse but really fun.,Rocket League®
2018-11-27,0,0,507,False,Recommended,Rocket League is a really great game for both casuals and hardcores. With its simple goals get the ball to the opponents goal being the core meaning of this rocket fueled football experience. The game also features a massive skill ceiling I observe no players being close to reaching yet even the very best. They still find new tricks and new ways to speed up and improve their gameplay.The game features a very great matchmaking system which feels like it actually has enough ranks to get people where they belong. In the top 2 ranks there is only about 0.5% of the player count. So you actually must be a great player to get the best ranks.,Rocket League®
2016-11-24,0,0,569,False,Recommended,Football+cars Every man's dream10/10 must play,Rocket League®
2018-11-27,0,0,447,False,Recommended,bonnets and salt,Rocket League®
2018-11-27,0,0,2225,False,Recommended,starts of playing for fun...,Rocket League®
2018-11-27,0,0,344,False,Recommended,good game,Rocket League®
2018-11-27,0,0,14,False,Recommended,A fun game made even better with friends!I love the crazy yet interesting physics machanics which help to make this game more than a typical sports game.Also cars playing soccer is cool is guess.,Rocket League®
2018-11-27,0,0,64,False,Recommended,Awesome game love it,Rocket League®
2018-11-27,0,0,382,False,Recommended,Fun,Rocket League®
2018-11-27,0,0,3,False,Recommended,Once you've figured out where to edit the resolution it is actually a lot of fun to play this game with friends,Rocket League®
2016-05-07,0,0,170,False,Recommended,The game is nice and provides a lot of fun but full with dumb people who know nothing especially in COMPETITIVE mode. Matchmaking system is complete t and probably one of the worst after Dota 2's one.If you want to have fun running arounding go for it otherwise don't ever bother with it.NOTE I have stopped playing the game since the pass was very disappointing and game has turned from fun game to a toxic pool of,Rocket League®
2018-11-24,0,0,107,False,Recommended,nice game,Rocket League®
2018-11-24,0,0,4,False,Recommended,just best game ever,Rocket League®
2018-11-24,0,0,129,False,Recommended,The game is fun.,Rocket League®
2018-02-04,0,0,319,False,Recommended,Steam Nominations made me review 1 of the games i nominated so here u go very nice game...Hard to get gud but fun to make others toxic and then say bad words to them and get muted )10/0 good game,Rocket League®
2018-04-27,0,0,6,False,Recommended,its the best game ever 3,Rocket League®
2018-11-24,0,0,721,False,Recommended,Worse than crack.10/10,Rocket League®
2018-11-24,0,0,4,False,Recommended,it's not bad but still ehhh,Rocket League®
2018-11-24,0,0,258,False,Recommended,yes,Rocket League®
2018-11-24,0,0,164,False,Recommended,This game is very addictive. Much fun and trading is another good thing about this game.,Rocket League®
2018-11-24,0,0,230,False,Recommended,The game hahs been a couple hundred hours of nothing but fun and shennaigans. they brought competitive to hockey and basketball which is something i and others have talked about for a while. It would've been nice if there was still casual along side competitive but to me thats okay. I would still recommend to anyone possibly on the fence.,Rocket League®
2016-03-12,0,0,992,False,Recommended,The more I play the more I realize how bad I am compared to pros. 10/10 gc is unreachable,Rocket League®
2016-12-17,0,0,31,False,Recommended,fun game with or with out friends only downside is you cant transfer items from consoles,Rocket League®
2018-11-26,0,0,518,False,Recommended,Probably the best multiplayer game right now,Rocket League®
2016-09-06,0,0,176,False,Recommended,$20 game with tons of content? no freaking way.,Rocket League®
2018-11-26,0,0,0,False,Not Recommended,Just bought the game on steam and it keeps crashing even when I do nothing and leave it on the menu. The game will automatically close after a minute I had never bothered writing a review. But I feel I have to do this so others don't buy this piece of garbage.,Rocket League®
2018-11-27,0,0,122,False,Recommended,By far the best casual game I've ever played.,Rocket League®
2017-03-26,0,0,2121,False,Not Recommended,you get suspended for a little trash talk. too many Bs dlc and ripoff crates. psyonics is a company,Rocket League®
2018-11-27,0,0,1,False,Recommended,.,Rocket League®
